Header_Length,Protocol_Type,Duration,Rate,Srate,Drate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot_sum,Min,Max,AVG,Std,Tot_size,IAT,Number,Magnitude,Radius,Covariance,Variance,Weight,Label
71,6,2.9396564535796803,157,57,100,0,0,0,0,0,0,1,5,5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,167,53,1158,605.5,96.27260227269863,477,0.022510349346232833,15,2.1271842687314138,1.9496883896015973,0.7118897763493738,0.9847662731428697,2.3582312830697854,Benign
58,6,2.2162339068914343,1512,924,588,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8579,58,1499,778.5,17.831168572005488,15515,0.030113200085825038,14,1.9515279233513891,1.8434097989668117,0.9684405382044192,0.8972302241868869,2.0415308271833212,Benign
79,6,0.26305345401132335,636,282,354,0,0,0,0,1,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1124,61,1767,914.0,72.72537048586054,3833,0.020722058481865497,11,0.14436534694116032,1.3375575625414449,0.4389918181870781,0.2251388014906936,0.9563435158246214,Benign
39,6,3.287004031103447,273,216,57,1,0,0,0,1,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,695,48,1489,768.5,60.49169872108787,878,0.0008995691749901485,13,1.080404311060141,1.9121656935795177,0.07213993376272221,0.2713107051344266,3.9151518509563554,Benign
49,17,2.0150245619012024,214,117,97,0,1,0,1,1,0,0,2,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1827,53,1351,702.0,55.65014836137365,2388,0.017844996101988274,9,3.057688600035894,2.5873508590273775,0.40061205626998675,1.097890398406104,0.8595007423582689,Benign
66,17,0.3945576169573479,127,46,81,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1064,44,1565,804.5,8.319803401561302,4617,0.006385542698290662,9,2.9267164890536486,1.187811129837078,0.37749456877068577,0.4974357930234284,4.293970217680487,Benign
70,17,2.26177255130211,213,50,163,0,0,0,0,1,0,0,4,3,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,838,73,1253,663.0,2.7763392225209103,3392,0.025865255663844147,14,2.006721787131318,1.0748263616420957,0.9768684436152597,0.060747085915928256,2.1551063223302145,Benign
38,6,1.0534577249580948,582,449,133,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1289,72,1879,975.5,98.56293183717588,1986,0.03424005417487656,6,2.2117339222884596,0.8965842861632386,0.15420973656472026,0.5877434557219913,4.298044624676788,Benign
66,17,2.0124817318804697,581,245,336,0,0,0,0,1,0,0,5,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3729,60,1429,744.5,33.13472314013846,12441,0.006163084214138186,7,2.363904043948282,0.5912825793666553,0.0016136064403344808,0.563371571020741,3.7757171066739295,Benign
57,6,0.9917962970076102,103,35,68,0,0,0,1,1,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,853,72,1504,788.0,35.005290923109385,3005,0.005246459308411734,11,2.168599822509731,1.5692451385420694,0.7591845940423088,1.5073925979030458,2.577575599350495,Benign
71,6,1.9352143094780063,182,126,56,0,0,0,1,0,0,0,4,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1204,63,1688,875.5,8.461637807529428,2192,0.0036077075700364594,5,1.9170698631407859,1.7592212623230516,0.46837883810052283,1.571731407984268,1.4716419787053725,Benign
61,6,0.18470558886914312,306,189,117,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,407,59,1589,824.0,24.218214725606,1567,0.022515071745664476,9,1.5828864738044053,0.37448170683635484,0.6902128772542394,0.3333589731903136,1.137640054041321,Benign
61,6,2.1056456567541573,1649,1143,506,0,0,0,0,1,0,0,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3249,53,1425,739.0,84.89481994895789,14978,0.0009961938907770721,7,3.0416021437243463,0.018351545899773614,0.8001690376740567,1.3386425525226477,2.768000027426234,Benign
70,6,1.4487610818815786,1700,1233,467,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6089,53,1329,691.0,17.68863270009114,15290,0.0187136854176958,11,1.995540299142337,0.9420283210494562,0.9805544487774686,0.16637490907623548,3.6927498707676736,Benign
73,17,3.6391783386162952,1003,627,376,0,0,0,0,1,0,0,6,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8608,59,1558,808.5,34.74425568840633,30147,0.007334059826643431,9,0.5176839406521659,0.3936192839851991,0.7636901468170318,0.2821953559861072,1.4176721929350162,Benign
60,6,0.7818249729124169,56,39,17,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,479,63,1813,938.0,26.86000335386633,1810,9.192943615252005e-05,12,1.211060380126208,1.6614595447083729,0.5294863908871426,0.6003511310786939,1.0522305804989611,Benign
63,6,1.2697084668426488,246,112,134,0,0,0,0,1,0,1,7,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1173,56,1720,888.0,56.05707028781769,2788,0.01494080847016832,11,4.341391005690793,1.7345799378017888,0.66032203068279,1.3514757702570335,4.1187316482541965,Benign
49,47,0.3583007348518871,598,361,237,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2003,73,1578,825.5,4.424988094028578,6846,0.021258245926817323,7,0.4326991209886364,2.0197210046130625,0.4452451254983265,0.5746765775572513,2.012994027598679,Benign
55,17,2.371005535786289,485,257,228,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,812,70,1348,709.0,110.97505465092205,4023,0.014165750118324447,11,0.41991047357025013,0.4424030250093629,0.9251574278542359,0.5444356243745825,0.7008910787138938,Benign
71,6,0.050370051750921796,1694,477,1217,0,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10582,86,1315,700.5,59.42962146682927,15360,0.00017740413534047636,6,1.0901136176013895,1.225061210960015,0.7889303344452309,0.7606006829685459,1.3880490177362326,Benign
66,17,0.30159049686801176,141,70,71,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1324,50,1331,690.5,96.18753307506707,1889,0.010004528348101949,10,1.1272327971419749,0.12713550356279002,0.6435430707231441,0.8325340546279019,1.5357109998676977,Benign
45,6,0.05408682894811989,924,650,274,0,1,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3862,60,1165,612.5,17.907640399157046,14317,0.006596977928284692,7,0.8008082850646976,0.07375329470878889,0.34279400071697663,0.0491310508001071,3.6623733579213438,Benign
54,17,0.37847234865102575,69,19,50,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,534,77,1871,974.0,49.1617624668574,746,0.03180613666980148,10,1.2003076546208984,0.19662090591051573,0.9948834168412589,0.7461153907803564,2.3910545603804554,Benign
53,6,0.7282973665267727,182,73,109,0,0,0,0,0,0,0,3,3,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,217,59,1666,862.5,43.083716856985724,958,0.007105088338597735,13,1.684980977213456,0.43570638815654905,0.9669402428195473,1.534336257879105,1.7288040915165577,Benign
58,6,0.5300173085567568,550,219,331,1,1,0,0,1,0,0,10,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5412,59,1466,762.5,57.57406449028393,26816,0.006143245763578792,8,2.462483198021271,0.9684047600273392,0.8107546853334457,0.5675622831515201,3.8012773152015784,Benign
56,1,1.126127946754639,355,182,173,1,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1920,68,1280,674.0,62.481322424873575,9186,0.0033391475633182334,11,0.6352472667290299,0.7633330059144954,0.9319808525672852,0.6053634898539244,3.1022985196168413,Benign
53,17,0.01636115144632383,112,29,83,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,739,71,1534,802.5,65.26744689337053,3298,0.006560134345987562,10,0.7663258291912516,0.45908223820718597,0.6272773668600727,0.8095891395725406,2.992288262338855,Benign
57,17,2.810696348320783,3256,1864,1392,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11216,78,1411,744.5,85.8097762828641,31999,0.009960468521961996,7,2.0055537417260725,1.860800239276411,0.9618657153016459,1.0634802164109662,1.3831185630880252,Benign
65,6,1.7877032771382904,285,226,59,1,1,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,762,67,1514,790.5,32.082792680544294,2711,0.011976490916011471,10,2.693768870624925,1.8741615753003016,0.5379149017508668,0.1989552762732144,1.2450866363964703,Benign
62,47,1.3639176007569036,770,308,462,0,0,0,0,0,0,0,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4961,57,1550,803.5,42.12193383789986,24267,0.0017524960356232466,8,0.13245678295837204,0.7430555502173387,0.6122469999725586,0.07896626496546594,1.4691921718954524,Benign
61,6,1.1618173719134597,979,344,635,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7727,66,1524,795.0,72.3430376944233,36267,0.0069259669205334485,11,1.8678371192871126,2.1182342226219606,0.7265216427161593,0.4411833213028182,1.6688707220436045,Benign
73,6,0.18446515984239548,86,33,53,0,0,0,0,1,0,0,8,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,426,65,1239,652.0,13.230941647091242,637,0.003494573348999889,12,1.311308005503713,1.1402460581062306,0.8537591037757615,0.9601076259698442,3.722518863199112,Benign
62,6,0.931057670823737,162,102,60,1,0,0,0,1,0,0,8,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1325,66,1236,651.0,36.089613447342074,4420,0.005981878055326767,6,4.311793317372828,1.5871961903057086,0.2842673896634599,0.5453359647671018,1.6300475541235948,Benign
49,6,1.316025869622154,1383,857,526,1,0,0,0,1,0,0,3,5,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,8588,57,1410,733.5,75.44370392777154,28920,0.0003959513808897384,14,0.41158656643513536,1.2278260483159904,0.8458055488314905,1.5360901062649839,3.7103205505393486,Benign
73,6,1.4003520337805435,1172,416,756,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1653,41,1245,643.0,119.53187800004036,5430,0.00047704631666201775,11,1.3746773760647972,2.2373347190098114,0.2346410705934665,0.3269794545259441,4.69521672471725,Benign
63,6,0.9064554009339527,1143,875,268,0,0,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4342,47,1295,671.0,58.86306240083051,15473,0.0045192525366672285,14,4.601969140921074,2.193953125992169,0.6102826731254566,0.29601322417726994,1.191873841032334,Benign
46,1,0.5141815290498004,315,196,119,0,0,0,0,1,0,0,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1961,69,1026,547.5,25.693190034902557,8658,0.0008245218474623702,9,3.7380521695175717,1.8918189012631081,0.049680712489621026,0.9634745988645138,3.585002478738716,Benign
66,6,2.9015704932652318,299,90,209,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2151,51,1136,593.5,35.79054904052386,5132,0.004145879590933407,9,1.2518982754718924,0.3965132135766758,0.2617230016569976,2.044266454264582,1.4337737228685377,Benign
57,6,0.42679686854353877,488,245,243,0,1,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2129,76,1449,762.5,83.2946468243182,7701,0.02279194697815101,11,0.35237396041037095,1.295132838894022,0.14315956648108463,0.7784853244131686,2.6665398094085693,Benign
56,6,2.6481607868348984,1382,776,606,1,0,0,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4739,58,1917,987.5,24.98793318641897,7468,0.010755656273130043,13,0.2912946523559695,1.675341329251463,0.039201721666153655,0.48911035602346414,4.873036201829063,Benign
63,6,2.1835565669806076,313,146,167,0,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3029,45,1489,767.0,67.06173053318469,5703,0.015616158792860543,14,2.0776684277748156,1.0016169018400753,0.03265773565504704,1.0789823866798507,2.0342866109006277,Benign
45,6,1.6058349274912254,1723,968,755,0,0,0,0,1,0,0,5,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3496,58,1581,819.5,52.42045711787786,8169,0.011646459073313598,8,0.430163724417745,1.5246425679550781,0.09556861158346208,0.8366006073005123,2.875207788680303,Benign
58,6,1.4769486390196092,122,32,90,0,0,0,0,0,0,0,5,2,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1172,47,1377,712.0,30.778289482946438,2891,0.0005799260291104834,13,1.2718551221676297,0.5734731267828335,0.8914522889897452,0.9796747679382726,4.058747222717145,Benign
66,6,1.1256329508710046,1535,968,567,0,0,0,0,0,0,0,5,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3886,57,1392,724.5,55.64274448191052,6115,0.006633916681712545,9,2.1257987187440164,0.44585968871182846,0.3871555125787227,0.7199624664237827,2.5134058669627968,Benign
56,6,0.6290064006884952,213,82,131,0,1,0,1,1,0,0,3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1941,86,1124,605.0,47.95020393526104,6974,0.025103580760710037,11,0.4214167249281533,0.22173620150338913,0.6879906163026829,0.4293684122831376,2.842516677559985,Benign
57,6,1.6351367818809992,188,108,80,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1554,47,1242,644.5,62.41610920967956,3610,0.005543781076197478,16,3.1952298690825183,0.8937658240783204,0.902484160234887,0.26426575411527664,2.283999710858713,Benign
68,47,0.5742514498446643,158,89,69,0,0,0,0,1,0,0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,685,59,1601,830.0,45.26151868923867,2589,0.0019176223827798643,17,1.2947459427692203,1.2953929600964378,0.7248647033139042,1.335967543424049,0.8754185849836783,Benign
60,6,0.11012039249344174,772,240,532,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1680,70,1624,847.0,7.091316004566856,7517,0.009960471781803083,10,1.4985784229131476,2.2315516337430505,0.5093570893454954,0.11056956561017284,2.348710215152413,Benign
76,17,0.22363626030422556,3251,806,2445,0,0,0,0,0,0,0,6,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15324,68,1500,784.0,25.79743054347791,29305,0.03787161124381735,12,0.16726823993015083,1.4338073003832528,0.9931601714405086,0.7274506365893796,2.2932055927341883,Benign
62,1,0.3685297471453009,292,214,78,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2127,68,1562,815.0,59.70443362578177,9539,0.056441130575981165,7,3.0082423882847604,1.7870196690820834,0.6764687293978517,0.9942551480377743,3.202126787074015,Benign
56,17,1.41841256900341,664,234,430,0,0,0,0,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6042,58,985,521.5,46.697665993219594,9921,0.02101855572885621,9,0.47683585351562696,0.7127424661822321,0.13967960996289608,0.32980100582964705,0.972050332234301,Benign
34,1,1.8623281936402234,169,71,98,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,817,65,1496,780.5,32.78285193578189,3750,0.02939433324060975,6,2.6093676362311675,1.044096991079725,0.3128358009050647,0.49491780741050423,1.0070326905247178,Benign
48,17,0.9425550413561372,430,243,187,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3096,59,1708,883.5,58.28404564343795,5549,0.0010131931571700952,15,1.7154002555201324,1.3015520453724538,0.998438607703584,0.8298813111937495,3.9464496035536007,Benign
65,47,2.4007638066127988,315,96,219,0,0,0,0,0,0,0,9,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2644,49,1745,897.0,54.570316884840295,2990,0.012631759816194115,13,2.4214997963361897,1.2127684711081568,0.8423911946495204,0.12438890892056081,0.9818199802986989,Benign
46,6,1.098696140754895,926,701,225,0,0,0,1,0,0,0,4,2,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4125,50,1448,749.0,81.30640144293433,5561,0.0024181118235220437,8,1.5461432672302333,1.0609356457339005,0.25824938699901323,0.6547767713651933,3.860918233482769,Benign
54,6,0.27418874587295805,2554,1179,1375,0,1,0,0,1,0,0,7,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13978,50,1755,902.5,23.90632285691129,46412,0.003059695090441221,4,4.628076764927699,1.4891916119716355,0.5287710361149274,0.8492955147734669,2.299187161014972,Benign
67,6,2.165717268480544,1650,821,829,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5180,60,1273,666.5,93.60980632029208,9095,0.0014870992251497747,10,3.425159168110961,0.08482604709827846,0.0224100941585762,1.1492414764351633,3.325165666987272,Benign
51,17,1.8135170115216894,676,168,508,0,1,0,0,1,0,0,5,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1437,69,1585,827.0,25.043520563134702,5870,0.016030835391416247,11,0.4734023857717071,0.7896299960465372,0.4161939064215553,1.687217267111984,0.724782559415112,Benign
49,6,0.8300636132028487,824,560,264,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7958,57,1533,795.0,20.749041880614737,11917,0.003462889140049641,11,2.136470818125054,1.475606137483418,0.08052292488322799,0.23345007333535783,4.553500922488689,Benign
41,17,2.422678289099239,1159,629,530,0,0,0,0,1,0,0,7,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7976,68,1188,628.0,22.476989714112808,24460,0.006532751861883841,13,0.9339840211595968,0.9803118108810145,0.7712732803234246,0.13170295859153813,4.829716510438641,Benign
56,17,3.4520078111845507,1715,430,1285,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,15799,76,1426,751.0,64.46236646821478,45986,0.0111343196307561,12,1.9068687026630087,0.7765690494638102,0.3777747949128982,0.36747662957875443,1.9845526671827431,Benign
68,1,0.26046166449108954,191,74,117,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1498,83,1699,891.0,63.11096747020481,1975,0.01244873280688386,14,1.8082225565372212,1.0455226054992464,0.6645725915950196,0.013686981669381149,4.99189534953859,Benign
50,17,1.9482920637957517,766,447,319,1,0,0,0,1,0,0,8,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,885,54,1302,678.0,67.01493161929304,2600,0.01450343561313639,5,0.5316206855043379,1.6836526490449621,0.06060861410092078,0.5132604639276118,2.3298459314537285,Benign
57,6,1.697238979400341,253,54,199,0,0,0,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1892,57,1295,676.0,82.49294326302059,2586,0.0024270557299130554,13,0.2615316215674184,0.20439860113702624,0.7750796683902299,0.7004364468869109,1.4319647994166445,Benign
58,17,2.874938077526208,204,84,120,0,0,0,0,1,0,0,9,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1896,77,1382,729.5,40.28872578851801,3544,0.0027711868327254473,14,1.3012248044366221,1.0475513986235772,0.32667005390872994,0.4844731300512398,1.5840477770700614,Benign
63,17,0.5372050681918228,165,52,113,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,289,59,1614,836.5,98.91759604321902,340,0.006810848593918565,14,3.720671649631874,3.1097806512716777,0.19109433259891973,0.5042947202175689,2.6306766878150043,Benign
62,47,0.22030925343318386,415,195,220,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,507,53,1680,866.5,77.84813224689688,1519,0.0032177878901008777,11,2.1515942809987947,2.3803027743027627,0.2767421996223769,0.6880317210465376,2.809632591508344,Benign
37,47,0.8410494243611365,246,185,61,0,0,0,0,1,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1458,51,1655,853.0,85.92665170330787,3681,0.0328008494708974,7,1.7769260563438234,1.8847791002984078,0.9329346053961923,0.5634821397089058,4.657871589504817,Benign
58,6,3.183997705700786,1042,237,805,0,0,0,0,0,0,0,5,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4367,50,1333,691.5,55.98652824660533,6770,0.012654807812511557,9,0.9599946019481882,0.4162190060679143,0.6099304813915245,0.15611716280818355,0.6013396639110578,Benign
61,17,1.4395600529211057,469,230,239,0,0,0,1,0,0,0,5,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3852,68,1696,882.0,15.13742248064547,10948,0.008338792188123514,8,1.3362639239337466,0.2917026210739613,0.3841742125997146,0.41403615025434803,4.919077227318114,Benign
57,17,1.1912973193778966,923,467,456,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5704,74,1555,814.5,41.14179406135695,12287,0.0024847156381108395,14,3.911505035719617,1.0304963692798228,0.621093939149091,0.37886478441296945,0.6859473361679187,Benign
72,6,2.0187603289570597,326,254,72,1,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,774,49,1350,699.5,35.05405451436637,1820,0.009449421452023514,15,2.579247796913203,0.25233993977855007,0.13955199771113713,0.3234538488115122,4.727231907998093,Benign
73,6,0.6207680770798187,1917,1346,571,0,1,0,0,0,0,0,3,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16720,69,1663,866.0,42.48710102574982,42424,0.010586738467025647,11,0.6197876081361074,0.4807626741223391,0.49101740537595817,1.673050761089238,1.6350190832216684,Benign
75,6,2.700527563724276,93,19,74,0,1,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,420,65,1513,789.0,81.73693724201155,964,0.007999161470782333,5,1.107766452956723,0.6435204049693655,0.7814451685201588,1.0826858241128479,1.8905635745861826,Benign
62,6,0.7002413966302642,368,95,273,0,1,0,1,1,0,0,10,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2556,51,1481,766.0,42.96674945158755,7467,0.010348697986174668,8,0.6798129818640181,2.6585412920926252,0.7959563648646768,0.39841531316352996,4.390595836173105,Benign
55,6,1.6005257275124722,459,233,226,0,0,0,0,1,0,0,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2574,72,1636,854.0,29.685350778481403,9019,0.014645514468063892,8,0.7911728518033768,2.393806157864506,0.5390079872043742,1.2241710168190751,3.2023442673046945,Benign
45,6,0.36623143082722454,1098,601,497,0,0,0,1,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2524,72,1347,709.5,61.24169943094586,8432,0.003898703866101983,11,2.1125893946281287,1.295437865731945,0.40298410610158686,1.0599387048694848,1.8540876390258334,Benign
63,6,0.09929917112299869,421,112,309,0,1,0,0,1,0,0,5,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1800,62,1628,845.0,34.40461809583046,5276,0.02120554647415376,9,0.7979520690878474,1.2693783807303753,0.7478106919817824,0.036352830541187264,1.3848587488288808,Benign
56,6,1.1139955355969633,843,215,628,0,0,0,1,0,0,0,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3125,78,1368,723.0,49.57389180774399,13735,0.016862932906730067,7,2.8404922070312493,3.5061498873305124,0.037335378950126286,0.27519827534196106,0.5401423713328483,Benign
56,6,2.050954331688704,150,49,101,1,0,0,0,1,0,0,7,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,312,57,1423,740.0,27.60013337671241,336,0.0005976527123968971,10,0.44732809869322,3.480680024142285,0.477738746911754,0.6017740720510947,4.592636708259144,Benign
54,17,0.008093842651014649,2985,1022,1963,0,0,0,0,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6015,61,1629,845.0,52.09150874200632,7636,0.0017292612628802325,10,0.6230008691752627,2.418102030459972,0.09769641479190838,0.012384901230745371,4.667236732526532,Benign
50,6,1.2578142199797957,232,152,80,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1269,56,1378,717.0,74.61815685220763,4514,0.015760033768934215,6,0.18395741932033705,2.448032350246115,0.855313360951066,0.9506258237565828,4.667453490782911,Benign
55,6,0.020422577875548853,151,110,41,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,397,79,1808,943.5,99.26941274511486,1089,0.003415884810896449,10,1.282775779396393,1.148383700028855,0.05475035549373475,0.26450888380888515,2.784510388606674,Benign
62,6,0.3555371552847504,274,74,200,0,0,0,0,0,0,0,4,2,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2607,65,1634,849.5,36.183697185612786,10762,0.007791541379597379,8,1.4455022251484588,0.4350452630789279,0.6787419502182024,0.07243934518784884,1.6683568718324129,Benign
54,47,2.679359082508215,2684,2146,538,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14718,72,1562,817.0,84.54277246331228,28095,0.00932978633367828,8,2.876192645549728,1.1264653152949886,0.7842199978387565,0.23924700242703884,0.9673938087874934,Benign
80,47,0.000802385976684139,1395,726,669,1,0,0,0,1,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13660,51,1362,706.5,55.00903318001245,50344,0.00809165852328476,11,0.3689664168231781,0.4566414408549605,0.32376053623803147,0.07742196790956135,3.6645729411347996,Benign
68,6,2.0051270778070642,78,43,35,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,588,78,1086,582.0,40.751222326872146,1652,0.005568965506957918,6,2.015363724518175,0.914035117055366,0.20194441098723515,0.47544648653678634,3.8149047570493195,Benign
59,6,1.6857693806496585,498,178,320,0,0,0,0,1,0,0,6,3,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3170,48,1402,725.0,55.02074963397861,6063,0.01300397158988413,5,0.5484864692150753,0.718157586270229,0.5934371746335498,0.27683138477657654,3.488645049470638,Benign
68,6,2.7377893883268465,393,176,217,0,0,0,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2252,57,1650,853.5,55.880210235220304,8099,0.017004874987315042,12,1.2224701473655826,1.915254977876264,0.7777627351981892,0.6276268147984285,2.5440289369523392,Benign
